fold,test_subject,eval_unit,subject,window_idx,prob,target
28,Subject27,window,Subject27,tensor(1341),0.2855548858642578,1
28,Subject27,window,Subject27,tensor(1342),0.22545725107192993,1
29,Subject28,window,Subject28,tensor(1343),0.14239977300167084,0
29,Subject28,window,Subject28,tensor(1344),0.2984570264816284,0
29,Subject28,window,Subject28,tensor(1345),0.3326190412044525,0
29,Subject28,window,Subject28,tensor(1346),0.41360101103782654,0
29,Subject28,window,Subject28,tensor(1347),0.43770307302474976,0
29,Subject28,window,Subject28,tensor(1348),0.06722798943519592,0
29,Subject28,window,Subject28,tensor(1349),0.12304234504699707,0
29,Subject28,window,Subject28,tensor(1350),0.04505372419953346,0
29,Subject28,window,Subject28,tensor(1351),0.02668958716094494,0
29,Subject28,window,Subject28,tensor(1352),0.22057011723518372,0
29,Subject28,window,Subject28,tensor(1353),0.7300127148628235,0
29,Subject28,window,Subject28,tensor(1354),0.09106437861919403,0
29,Subject28,window,Subject28,tensor(1355),0.6773663759231567,0
29,Subject28,window,Subject28,tensor(1356),0.26029548048973083,0
29,Subject28,window,Subject28,tensor(1357),0.06016835197806358,0
29,Subject28,window,Subject28,tensor(1358),0.21964560449123383,0
29,Subject28,window,Subject28,tensor(1359),0.05918462574481964,0
29,Subject28,window,Subject28,tensor(1360),0.03170597553253174,0
29,Subject28,window,Subject28,tensor(1361),0.6260395646095276,0
29,Subject28,window,Subject28,tensor(1362),0.578766405582428,0
29,Subject28,window,Subject28,tensor(1363),0.19068022072315216,0
29,Subject28,window,Subject28,tensor(1364),0.24470703303813934,0
29,Subject28,window,Subject28,tensor(1365),0.4296185374259949,0
29,Subject28,window,Subject28,tensor(1366),0.07304150611162186,0
29,Subject28,window,Subject28,tensor(1367),0.0439082495868206,0
29,Subject28,window,Subject28,tensor(1368),0.04650772735476494,0
29,Subject28,window,Subject28,tensor(1369),0.11056370288133621,0
29,Subject28,window,Subject28,tensor(1370),0.1381566822528839,0
29,Subject28,window,Subject28,tensor(1371),0.1623670607805252,0
29,Subject28,window,Subject28,tensor(1372),0.7168548703193665,0
29,Subject28,window,Subject28,tensor(1373),0.025190360844135284,0
29,Subject28,window,Subject28,tensor(1374),0.08801431953907013,0
29,Subject28,window,Subject28,tensor(1375),0.2078452855348587,0
29,Subject28,window,Subject28,tensor(1376),0.5881637930870056,0
29,Subject28,window,Subject28,tensor(1377),0.6034749150276184,0
29,Subject28,window,Subject28,tensor(1378),0.026343541219830513,0
29,Subject28,window,Subject28,tensor(1379),0.27404943108558655,1
29,Subject28,window,Subject28,tensor(1380),0.06623980402946472,1
29,Subject28,window,Subject28,tensor(1381),0.04284576326608658,1
29,Subject28,window,Subject28,tensor(1382),0.4776587188243866,1
29,Subject28,window,Subject28,tensor(1383),0.7009387612342834,1
29,Subject28,window,Subject28,tensor(1384),0.39581573009490967,1
29,Subject28,window,Subject28,tensor(1385),0.15136131644248962,1
29,Subject28,window,Subject28,tensor(1386),0.4830252230167389,1
29,Subject28,window,Subject28,tensor(1387),0.40224382281303406,1
29,Subject28,window,Subject28,tensor(1388),0.5448966026306152,1
29,Subject28,window,Subject28,tensor(1389),0.5184361934661865,1
29,Subject28,window,Subject28,tensor(1390),0.038555603474378586,1
30,Subject29,window,Subject29,tensor(1391),0.4335763156414032,0
30,Subject29,window,Subject29,tensor(1392),0.22940969467163086,0
30,Subject29,window,Subject29,tensor(1393),0.18951790034770966,0
30,Subject29,window,Subject29,tensor(1394),0.10812503844499588,0
30,Subject29,window,Subject29,tensor(1395),0.27799171209335327,0
30,Subject29,window,Subject29,tensor(1396),0.07199472188949585,0
30,Subject29,window,Subject29,tensor(1397),0.10702323913574219,0
30,Subject29,window,Subject29,tensor(1398),0.4636448323726654,0
30,Subject29,window,Subject29,tensor(1399),0.6376413702964783,0
30,Subject29,window,Subject29,tensor(1400),0.26011204719543457,0
30,Subject29,window,Subject29,tensor(1401),0.21217511594295502,0
30,Subject29,window,Subject29,tensor(1402),0.0787954330444336,0
30,Subject29,window,Subject29,tensor(1403),0.19880880415439606,0
30,Subject29,window,Subject29,tensor(1404),0.5012991428375244,0
30,Subject29,window,Subject29,tensor(1405),0.6695541143417358,0
30,Subject29,window,Subject29,tensor(1406),0.22440391778945923,0
30,Subject29,window,Subject29,tensor(1407),0.16117259860038757,0
30,Subject29,window,Subject29,tensor(1408),0.12085754424333572,0
30,Subject29,window,Subject29,tensor(1409),0.054351307451725006,0
30,Subject29,window,Subject29,tensor(1410),0.098003089427948,0
30,Subject29,window,Subject29,tensor(1411),0.31836748123168945,0
30,Subject29,window,Subject29,tensor(1412),0.1805562824010849,0
30,Subject29,window,Subject29,tensor(1413),0.36193493008613586,0
30,Subject29,window,Subject29,tensor(1414),0.0784512385725975,0
30,Subject29,window,Subject29,tensor(1415),0.05273740738630295,0
30,Subject29,window,Subject29,tensor(1416),0.148825541138649,0
30,Subject29,window,Subject29,tensor(1417),0.3768121898174286,0
30,Subject29,window,Subject29,tensor(1418),0.07046768069267273,0
30,Subject29,window,Subject29,tensor(1419),0.19069698452949524,0
30,Subject29,window,Subject29,tensor(1420),0.15191440284252167,0
30,Subject29,window,Subject29,tensor(1421),0.17385585606098175,0
30,Subject29,window,Subject29,tensor(1422),0.3689177930355072,0
30,Subject29,window,Subject29,tensor(1423),0.5307050943374634,0
30,Subject29,window,Subject29,tensor(1424),0.11006835848093033,0
30,Subject29,window,Subject29,tensor(1425),0.2596277892589569,0
30,Subject29,window,Subject29,tensor(1426),0.6967944502830505,0
30,Subject29,window,Subject29,tensor(1427),0.07220890372991562,1
30,Subject29,window,Subject29,tensor(1428),0.37872201204299927,1
30,Subject29,window,Subject29,tensor(1429),0.3770659267902374,1
30,Subject29,window,Subject29,tensor(1430),0.2228843718767166,1
30,Subject29,window,Subject29,tensor(1431),0.07248172163963318,1
30,Subject29,window,Subject29,tensor(1432),0.17011436820030212,1
30,Subject29,window,Subject29,tensor(1433),0.15532416105270386,1
30,Subject29,window,Subject29,tensor(1434),0.1852954924106598,1
30,Subject29,window,Subject29,tensor(1435),0.30836907029151917,1
30,Subject29,window,Subject29,tensor(1436),0.4837529957294464,1
30,Subject29,window,Subject29,tensor(1437),0.0606289766728878,1
30,Subject29,window,Subject29,tensor(1438),0.15059615671634674,1
31,Subject30,window,Subject30,tensor(1439),0.08443668484687805,0
31,Subject30,window,Subject30,tensor(1440),0.2801314890384674,0
31,Subject30,window,Subject30,tensor(1441),0.08455292880535126,0
31,Subject30,window,Subject30,tensor(1442),0.3098646104335785,0
31,Subject30,window,Subject30,tensor(1443),0.4822841286659241,0
31,Subject30,window,Subject30,tensor(1444),0.5201570987701416,0
31,Subject30,window,Subject30,tensor(1445),0.2981436252593994,0
31,Subject30,window,Subject30,tensor(1446),0.32363995909690857,0
31,Subject30,window,Subject30,tensor(1447),0.47359499335289,0
31,Subject30,window,Subject30,tensor(1448),0.4034964144229889,0
31,Subject30,window,Subject30,tensor(1449),0.28175655007362366,0
31,Subject30,window,Subject30,tensor(1450),0.1904425472021103,0
31,Subject30,window,Subject30,tensor(1451),0.06399324536323547,0
31,Subject30,window,Subject30,tensor(1452),0.4252954423427582,0
31,Subject30,window,Subject30,tensor(1453),0.46632465720176697,0
31,Subject30,window,Subject30,tensor(1454),0.2922150790691376,0
31,Subject30,window,Subject30,tensor(1455),0.4697144627571106,0
31,Subject30,window,Subject30,tensor(1456),0.3461763560771942,0
31,Subject30,window,Subject30,tensor(1457),0.38138481974601746,0
31,Subject30,window,Subject30,tensor(1458),0.1031094491481781,0
31,Subject30,window,Subject30,tensor(1459),0.342733770608902,0
31,Subject30,window,Subject30,tensor(1460),0.23142032325267792,0
31,Subject30,window,Subject30,tensor(1461),0.4088593125343323,0
31,Subject30,window,Subject30,tensor(1462),0.2658540904521942,0
31,Subject30,window,Subject30,tensor(1463),0.34661707282066345,0
31,Subject30,window,Subject30,tensor(1464),0.08939535170793533,0
31,Subject30,window,Subject30,tensor(1465),0.3225076496601105,0
31,Subject30,window,Subject30,tensor(1466),0.12122633308172226,0
31,Subject30,window,Subject30,tensor(1467),0.1436496376991272,0
31,Subject30,window,Subject30,tensor(1468),0.4116014838218689,0
31,Subject30,window,Subject30,tensor(1469),0.1040017157793045,0
31,Subject30,window,Subject30,tensor(1470),0.40784764289855957,0
31,Subject30,window,Subject30,tensor(1471),0.08332298696041107,0
31,Subject30,window,Subject30,tensor(1472),0.10572527348995209,0
31,Subject30,window,Subject30,tensor(1473),0.11117241531610489,0
31,Subject30,window,Subject30,tensor(1474),0.25835534930229187,0
31,Subject30,window,Subject30,tensor(1475),0.33584046363830566,1
31,Subject30,window,Subject30,tensor(1476),0.34931737184524536,1
31,Subject30,window,Subject30,tensor(1477),0.08728205412626266,1
31,Subject30,window,Subject30,tensor(1478),0.07920839637517929,1
31,Subject30,window,Subject30,tensor(1479),0.08336003124713898,1
31,Subject30,window,Subject30,tensor(1480),0.10492449998855591,1
31,Subject30,window,Subject30,tensor(1481),0.5915060639381409,1
31,Subject30,window,Subject30,tensor(1482),0.07409562170505524,1
31,Subject30,window,Subject30,tensor(1483),0.1388670802116394,1
31,Subject30,window,Subject30,tensor(1484),0.5434638261795044,1
31,Subject30,window,Subject30,tensor(1485),0.35678374767303467,1
31,Subject30,window,Subject30,tensor(1486),0.2181817889213562,1
32,Subject31,window,Subject31,tensor(1487),0.49546951055526733,0
32,Subject31,window,Subject31,tensor(1488),0.37574177980422974,0
32,Subject31,window,Subject31,tensor(1489),0.06462178379297256,0
32,Subject31,window,Subject31,tensor(1490),0.02676723152399063,0
32,Subject31,window,Subject31,tensor(1491),0.3932431638240814,0
32,Subject31,window,Subject31,tensor(1492),0.3300481140613556,0
32,Subject31,window,Subject31,tensor(1493),0.175362229347229,0
32,Subject31,window,Subject31,tensor(1494),0.06423212587833405,0
32,Subject31,window,Subject31,tensor(1495),0.08549275994300842,0
32,Subject31,window,Subject31,tensor(1496),0.042791157960891724,0
32,Subject31,window,Subject31,tensor(1497),0.3294292092323303,0
32,Subject31,window,Subject31,tensor(1498),0.26660028100013733,0
32,Subject31,window,Subject31,tensor(1499),0.4546692669391632,0
32,Subject31,window,Subject31,tensor(1500),0.1290682703256607,0
32,Subject31,window,Subject31,tensor(1501),0.2508910596370697,0
32,Subject31,window,Subject31,tensor(1502),0.47074541449546814,0
32,Subject31,window,Subject31,tensor(1503),0.3048195242881775,1
32,Subject31,window,Subject31,tensor(1504),0.13798485696315765,1
32,Subject31,window,Subject31,tensor(1505),0.05374545603990555,1
32,Subject31,window,Subject31,tensor(1506),0.34711581468582153,1
32,Subject31,window,Subject31,tensor(1507),0.45218437910079956,1
32,Subject31,window,Subject31,tensor(1508),0.4115317165851593,1
32,Subject31,window,Subject31,tensor(1509),0.07661841064691544,1
32,Subject31,window,Subject31,tensor(1510),0.21867278218269348,1
32,Subject31,window,Subject31,tensor(1511),0.41094937920570374,1
32,Subject31,window,Subject31,tensor(1512),0.026882780715823174,1
32,Subject31,window,Subject31,tensor(1513),0.28823143243789673,1
32,Subject31,window,Subject31,tensor(1514),0.4487800896167755,1
33,Subject32,window,Subject32,tensor(1515),0.08982884883880615,0
33,Subject32,window,Subject32,tensor(1516),0.23925992846488953,0
33,Subject32,window,Subject32,tensor(1517),0.1854078471660614,0
33,Subject32,window,Subject32,tensor(1518),0.6501577496528625,0
33,Subject32,window,Subject32,tensor(1519),0.2153274118900299,0
33,Subject32,window,Subject32,tensor(1520),0.15261851251125336,0
33,Subject32,window,Subject32,tensor(1521),0.1851092278957367,0
33,Subject32,window,Subject32,tensor(1522),0.710824728012085,0
33,Subject32,window,Subject32,tensor(1523),0.2814151644706726,0
33,Subject32,window,Subject32,tensor(1524),0.10916291177272797,0
33,Subject32,window,Subject32,tensor(1525),0.1251721829175949,0
33,Subject32,window,Subject32,tensor(1526),0.10075508803129196,0
33,Subject32,window,Subject32,tensor(1527),0.6912182569503784,0
33,Subject32,window,Subject32,tensor(1528),0.10311421006917953,0
33,Subject32,window,Subject32,tensor(1529),0.17420919239521027,0
33,Subject32,window,Subject32,tensor(1530),0.12312982231378555,0
33,Subject32,window,Subject32,tensor(1531),0.1787065863609314,0
33,Subject32,window,Subject32,tensor(1532),0.0890505388379097,0
33,Subject32,window,Subject32,tensor(1533),0.3808571696281433,0
33,Subject32,window,Subject32,tensor(1534),0.13594062626361847,0
33,Subject32,window,Subject32,tensor(1535),0.11596156656742096,0
33,Subject32,window,Subject32,tensor(1536),0.13221485912799835,0
33,Subject32,window,Subject32,tensor(1537),0.42072662711143494,0
33,Subject32,window,Subject32,tensor(1538),0.4043472707271576,0
33,Subject32,window,Subject32,tensor(1539),0.2200223207473755,0
33,Subject32,window,Subject32,tensor(1540),0.1160803884267807,0
33,Subject32,window,Subject32,tensor(1541),0.1750471442937851,0
33,Subject32,window,Subject32,tensor(1542),0.15250757336616516,0
33,Subject32,window,Subject32,tensor(1543),0.13086505234241486,0
33,Subject32,window,Subject32,tensor(1544),0.30533045530319214,0
33,Subject32,window,Subject32,tensor(1545),0.30477988719940186,0
33,Subject32,window,Subject32,tensor(1546),0.17470501363277435,0
33,Subject32,window,Subject32,tensor(1547),0.1944022923707962,0
33,Subject32,window,Subject32,tensor(1548),0.3086576759815216,0
33,Subject32,window,Subject32,tensor(1549),0.26517367362976074,0
33,Subject32,window,Subject32,tensor(1550),0.20062991976737976,0
33,Subject32,window,Subject32,tensor(1551),0.09735875576734543,1
33,Subject32,window,Subject32,tensor(1552),0.1547185629606247,1
33,Subject32,window,Subject32,tensor(1553),0.32412922382354736,1
33,Subject32,window,Subject32,tensor(1554),0.12838688492774963,1
33,Subject32,window,Subject32,tensor(1555),0.460044801235199,1
33,Subject32,window,Subject32,tensor(1556),0.1838725507259369,1
33,Subject32,window,Subject32,tensor(1557),0.47422951459884644,1
33,Subject32,window,Subject32,tensor(1558),0.17800280451774597,1
33,Subject32,window,Subject32,tensor(1559),0.2931257486343384,1
33,Subject32,window,Subject32,tensor(1560),0.24717776477336884,1
33,Subject32,window,Subject32,tensor(1561),0.18285299837589264,1
33,Subject32,window,Subject32,tensor(1562),0.19617050886154175,1
34,Subject33,window,Subject33,tensor(1563),0.22573961317539215,0
34,Subject33,window,Subject33,tensor(1564),0.05270523205399513,0
34,Subject33,window,Subject33,tensor(1565),0.12944908440113068,0
34,Subject33,window,Subject33,tensor(1566),0.6450276374816895,0
34,Subject33,window,Subject33,tensor(1567),0.6640324592590332,0
34,Subject33,window,Subject33,tensor(1568),0.035033222287893295,0
34,Subject33,window,Subject33,tensor(1569),0.3922033905982971,0
34,Subject33,window,Subject33,tensor(1570),0.0671890377998352,0
34,Subject33,window,Subject33,tensor(1571),0.0972767174243927,0
34,Subject33,window,Subject33,tensor(1572),0.03427769988775253,0
34,Subject33,window,Subject33,tensor(1573),0.7044814229011536,0
34,Subject33,window,Subject33,tensor(1574),0.03935236483812332,0
34,Subject33,window,Subject33,tensor(1575),0.7301987409591675,0
34,Subject33,window,Subject33,tensor(1576),0.09031813591718674,0
34,Subject33,window,Subject33,tensor(1577),0.6702461838722229,0
34,Subject33,window,Subject33,tensor(1578),0.03342456743121147,0
34,Subject33,window,Subject33,tensor(1579),0.026974083855748177,0
34,Subject33,window,Subject33,tensor(1580),0.6353785395622253,0
34,Subject33,window,Subject33,tensor(1581),0.15959785878658295,0
34,Subject33,window,Subject33,tensor(1582),0.6624744534492493,0
34,Subject33,window,Subject33,tensor(1583),0.4024392068386078,0
34,Subject33,window,Subject33,tensor(1584),0.1412642002105713,0
34,Subject33,window,Subject33,tensor(1585),0.03222058713436127,0
34,Subject33,window,Subject33,tensor(1586),0.041151996701955795,0
34,Subject33,window,Subject33,tensor(1587),0.06598776578903198,0
34,Subject33,window,Subject33,tensor(1588),0.6985064744949341,0
34,Subject33,window,Subject33,tensor(1589),0.598731517791748,0
34,Subject33,window,Subject33,tensor(1590),0.03893585130572319,0
34,Subject33,window,Subject33,tensor(1591),0.025787360966205597,0
34,Subject33,window,Subject33,tensor(1592),0.666074812412262,0
34,Subject33,window,Subject33,tensor(1593),0.09106794744729996,0
34,Subject33,window,Subject33,tensor(1594),0.04069329798221588,0
34,Subject33,window,Subject33,tensor(1595),0.025009922683238983,0
34,Subject33,window,Subject33,tensor(1596),0.025256384164094925,0
34,Subject33,window,Subject33,tensor(1597),0.04570171236991882,0
34,Subject33,window,Subject33,tensor(1598),0.038396239280700684,0
34,Subject33,window,Subject33,tensor(1599),0.3794780969619751,1
34,Subject33,window,Subject33,tensor(1600),0.05323107913136482,1
34,Subject33,window,Subject33,tensor(1601),0.47827789187431335,1
34,Subject33,window,Subject33,tensor(1602),0.11175345629453659,1
34,Subject33,window,Subject33,tensor(1603),0.06145299971103668,1
34,Subject33,window,Subject33,tensor(1604),0.028687233105301857,1
34,Subject33,window,Subject33,tensor(1605),0.04355476796627045,1
34,Subject33,window,Subject33,tensor(1606),0.032889220863580704,1
34,Subject33,window,Subject33,tensor(1607),0.7439775466918945,1
34,Subject33,window,Subject33,tensor(1608),0.31600046157836914,1
34,Subject33,window,Subject33,tensor(1609),0.6299102306365967,1
34,Subject33,window,Subject33,tensor(1610),0.06500907987356186,1
35,Subject34,window,Subject34,tensor(1611),0.2952169179916382,0
35,Subject34,window,Subject34,tensor(1612),0.07476715743541718,0
35,Subject34,window,Subject34,tensor(1613),0.45103752613067627,0
35,Subject34,window,Subject34,tensor(1614),0.259738951921463,0
35,Subject34,window,Subject34,tensor(1615),0.27877119183540344,0
35,Subject34,window,Subject34,tensor(1616),0.2712005376815796,0
35,Subject34,window,Subject34,tensor(1617),0.04778607562184334,0
35,Subject34,window,Subject34,tensor(1618),0.4392930865287781,0
35,Subject34,window,Subject34,tensor(1619),0.5067110657691956,0
35,Subject34,window,Subject34,tensor(1620),0.49387529492378235,0
35,Subject34,window,Subject34,tensor(1621),0.36388957500457764,0
35,Subject34,window,Subject34,tensor(1622),0.5593221783638,0
35,Subject34,window,Subject34,tensor(1623),0.10130024701356888,0
35,Subject34,window,Subject34,tensor(1624),0.5876758694648743,0
35,Subject34,window,Subject34,tensor(1625),0.42217692732810974,0
35,Subject34,window,Subject34,tensor(1626),0.13871018588542938,0
35,Subject34,window,Subject34,tensor(1627),0.5827157497406006,0
35,Subject34,window,Subject34,tensor(1628),0.07303043454885483,0
35,Subject34,window,Subject34,tensor(1629),0.33686286211013794,0
35,Subject34,window,Subject34,tensor(1630),0.03550054132938385,0
35,Subject34,window,Subject34,tensor(1631),0.45073172450065613,0
35,Subject34,window,Subject34,tensor(1632),0.09523524343967438,0
35,Subject34,window,Subject34,tensor(1633),0.21195848286151886,0
35,Subject34,window,Subject34,tensor(1634),0.15763597190380096,0
35,Subject34,window,Subject34,tensor(1635),0.07002805173397064,0
35,Subject34,window,Subject34,tensor(1636),0.6009401082992554,0
35,Subject34,window,Subject34,tensor(1637),0.2934754490852356,0
35,Subject34,window,Subject34,tensor(1638),0.08011258393526077,0
35,Subject34,window,Subject34,tensor(1639),0.32213401794433594,0
35,Subject34,window,Subject34,tensor(1640),0.10139696300029755,0
35,Subject34,window,Subject34,tensor(1641),0.10675164312124252,0
35,Subject34,window,Subject34,tensor(1642),0.09895312041044235,0
35,Subject34,window,Subject34,tensor(1643),0.1889563798904419,0
35,Subject34,window,Subject34,tensor(1644),0.36124497652053833,0
35,Subject34,window,Subject34,tensor(1645),0.09077249467372894,0
35,Subject34,window,Subject34,tensor(1646),0.5459537506103516,0
35,Subject34,window,Subject34,tensor(1647),0.149470716714859,1
35,Subject34,window,Subject34,tensor(1648),0.37608179450035095,1
35,Subject34,window,Subject34,tensor(1649),0.1486337035894394,1
35,Subject34,window,Subject34,tensor(1650),0.506044328212738,1
35,Subject34,window,Subject34,tensor(1651),0.0893830806016922,1
35,Subject34,window,Subject34,tensor(1652),0.5356525778770447,1
35,Subject34,window,Subject34,tensor(1653),0.3345744013786316,1
35,Subject34,window,Subject34,tensor(1654),0.06425687670707703,1
35,Subject34,window,Subject34,tensor(1655),0.08364791423082352,1
35,Subject34,window,Subject34,tensor(1656),0.09579243510961533,1
35,Subject34,window,Subject34,tensor(1657),0.25937914848327637,1
35,Subject34,window,Subject34,tensor(1658),0.273041695356369,1
36,Subject35,window,Subject35,tensor(1659),0.3396633267402649,0
36,Subject35,window,Subject35,tensor(1660),0.33510154485702515,0
36,Subject35,window,Subject35,tensor(1661),0.2950555384159088,0
36,Subject35,window,Subject35,tensor(1662),0.3096488118171692,0
36,Subject35,window,Subject35,tensor(1663),0.2944793105125427,0
36,Subject35,window,Subject35,tensor(1664),0.29855287075042725,0
36,Subject35,window,Subject35,tensor(1665),0.31636133790016174,0
36,Subject35,window,Subject35,tensor(1666),0.302579402923584,0
36,Subject35,window,Subject35,tensor(1667),0.3405905067920685,0
36,Subject35,window,Subject35,tensor(1668),0.30398738384246826,0
36,Subject35,window,Subject35,tensor(1669),0.3195740878582001,0
36,Subject35,window,Subject35,tensor(1670),0.343201607465744,0
36,Subject35,window,Subject35,tensor(1671),0.3031724989414215,0
36,Subject35,window,Subject35,tensor(1672),0.30511367321014404,0
36,Subject35,window,Subject35,tensor(1673),0.36085209250450134,0
36,Subject35,window,Subject35,tensor(1674),0.31813928484916687,0
36,Subject35,window,Subject35,tensor(1675),0.3139781355857849,0
36,Subject35,window,Subject35,tensor(1676),0.340849906206131,0
36,Subject35,window,Subject35,tensor(1677),0.30294886231422424,0
36,Subject35,window,Subject35,tensor(1678),0.34197860956192017,0
36,Subject35,window,Subject35,tensor(1679),0.29352694749832153,0
36,Subject35,window,Subject35,tensor(1680),0.30213025212287903,0
36,Subject35,window,Subject35,tensor(1681),0.29050078988075256,0
36,Subject35,window,Subject35,tensor(1682),0.3566199839115143,0
36,Subject35,window,Subject35,tensor(1683),0.29778411984443665,0
36,Subject35,window,Subject35,tensor(1684),0.3483067750930786,0
36,Subject35,window,Subject35,tensor(1685),0.32088544964790344,0
36,Subject35,window,Subject35,tensor(1686),0.3114555776119232,0
36,Subject35,window,Subject35,tensor(1687),0.31941327452659607,0
36,Subject35,window,Subject35,tensor(1688),0.3647729158401489,0
36,Subject35,window,Subject35,tensor(1689),0.309417188167572,0
36,Subject35,window,Subject35,tensor(1690),0.295878142118454,0
36,Subject35,window,Subject35,tensor(1691),0.3318288326263428,0
36,Subject35,window,Subject35,tensor(1692),0.31554996967315674,0
36,Subject35,window,Subject35,tensor(1693),0.2973075211048126,0
36,Subject35,window,Subject35,tensor(1694),0.2894240915775299,0
36,Subject35,window,Subject35,tensor(1695),0.3475443422794342,1
36,Subject35,window,Subject35,tensor(1696),0.31200480461120605,1
36,Subject35,window,Subject35,tensor(1697),0.3276396691799164,1
36,Subject35,window,Subject35,tensor(1698),0.342609703540802,1
36,Subject35,window,Subject35,tensor(1699),0.31836628913879395,1
36,Subject35,window,Subject35,tensor(1700),0.34821340441703796,1
36,Subject35,window,Subject35,tensor(1701),0.3057403266429901,1
36,Subject35,window,Subject35,tensor(1702),0.31179526448249817,1
36,Subject35,window,Subject35,tensor(1703),0.3846774101257324,1
36,Subject35,window,Subject35,tensor(1704),0.294186532497406,1
36,Subject35,window,Subject35,tensor(1705),0.31597772240638733,1
36,Subject35,window,Subject35,tensor(1706),0.3136788606643677,1
